exp_date,train_rmse,train_custom_acc,val_rmse_for_best_train,val_custom_acc_for_best_train,test_rmse_for_best_train,test_custom_acc_for_best_train,train_epoch_for_best_train,val_rmse,val_custom_acc,train_rmse_for_best_val,train_custom_acc_for_best_val,test_rmse_for_best_val,test_custom_acc_for_best_val,val_epoch_for_best_val,test_rmse,test_custom_acc,train_rmse_for_best_test,train_custom_acc_for_best_test,val_rmse_for_best_test,val_custom_acc_for_best_test,test_epoch_for_best_test,vs,d,hd,ld,td,timed,pd,el,nh,cd,tck,fck,nt,sm,up,sl,mlp,ep,bs,lr,dp,wd
2024-08-22 09:36,11715.951,87.86756134033203,81945.28,25.025957107543945,76055.15,12.564092636108398,23,84224.07,13.670706748962402,25336.248,75.56095123291016,79032.016,1.7776548862457275,9,73250.445,31.98695182800293,50145.4,56.3014030456543,78276.516,31.47525787353516,8,0.2,96,64,224,12,56,32,4,4,256,7,5,batch,none,True,8,True,60,1024,0.002,0.14,0.0043
2024-08-22 09:52,13477.754,85.093017578125,76645.13,28.32281494140625,75292.59,25.77686882019043,18,75669.29,40.98932647705078,30756.578,68.85771942138672,81103.27,19.109851837158203,5,73197.27,25.904481887817383,59902.348,47.20183563232422,79093.086,20.83118057250977,4,0.1,96,64,416,12,44,52,5,4,256,5,5,layer,none,False,8,False,50,512,0.0029,0.14,0.007
2024-08-22 09:54,9237.998,89.93479919433594,73607.375,22.89522933959961,78740.2,7.835650444030762,23,88292.195,-7.079577445983887,82189.49,17.286378860473633,80847.695,2.532154321670532,1,75270.41,24.207443237304688,29856.84,71.98858642578125,74951.32,37.01794052124024,4,0.1,96,64,288,12,52,48,4,4,192,5,5,batch,none,False,8,False,40,256,0.0012,0.18,0.0064
2024-08-22 10:32,9579.229,88.71617126464844,78013.99,27.9451904296875,75401.64,23.13126945495605,29,74303.58,27.23739242553711,19111.12,80.47779846191406,79864.89,13.148218154907228,17,74316.195,20.62446975708008,15809.044,78.52910614013672,73851.32,32.89454650878906,30,0.15,96,64,288,12,52,48,6,4,256,7,5,batch,none,True,8,True,50,256,0.0023,0.18,0.0052
2024-08-22 11:40,12016.688,85.75389099121094,77592.03,22.973669052124023,74677.64,8.796394348144531,24,82150.64,11.077600479125977,68036.42,37.70759582519531,76553.89,18.63741874694824,1,75238.62,12.128538131713867,17079.156,77.72506713867188,74657.98,28.36628532409668,20,0.2,96,64,288,12,48,32,4,4,256,11,11,layer,none,False,8,False,60,128,0.0027,0.14,0.0052
2024-08-22 11:24,11988.492,88.60216522216797,81475.14,29.808992385864254,74199.72,29.478763580322266,23,75123.08,28.89753532409668,31139.016,69.6282730102539,73455.24,31.45205307006836,11,72249.35,25.946563720703125,16432.53,81.99026489257812,78910.98,37.260013580322266,16,0.1,96,64,224,12,28,56,4,4,256,9,11,batch,none,False,8,False,60,512,0.0016,0.14,0.0049
2024-08-22 08:41,8956.144,89.3304443359375,71256.54,35.73035430908203,78869.27,8.571785926818848,33,71472.8,44.7810173034668,17226.572,82.37788391113281,74979.36,22.87495803833008,19,74354.22,13.136130332946776,18881.63,76.73989868164062,69092.79,33.14712142944336,18,0.2,96,64,288,12,36,32,5,4,192,9,5,batch,none,True,8,False,50,256,0.005,0.16,0.0041
2024-08-22 10:49,9968.876,89.78082275390625,75926.66,35.04717254638672,75331.72,33.85806655883789,23,86481.7,6.117993354797363,72951.805,30.76984214782715,76681.62,16.831361770629883,1,69857.086,35.69837951660156,29864.229,69.59488677978516,75027.48,37.26909637451172,3,0.15,96,64,480,12,32,48,4,4,256,7,11,batch,none,False,8,False,40,128,0.0014,0.14,0.001
2024-08-22 10:02,13607.323,83.27352905273438,81548.54,29.21273803710937,78678.61,28.076583862304688,19,82262.6,20.236486434936523,42424.035,61.21187210083008,88861.336,2.260667085647583,5,74036.21,16.630626678466797,57479.777,44.9667854309082,77216.63,14.435434341430664,4,0.25,96,64,288,12,44,48,6,4,256,7,5,batch,none,True,8,False,40,512,0.0031,0.14,0.0064
2024-08-22 11:30,8799.468,90.77921295166016,74004.39,27.872026443481445,71388.52,23.278682708740234,27,73888.72,35.033470153808594,32533.941,63.42734146118164,71821.58,38.96434783935547,5,71359.01,25.33324432373047,12247.2705,87.10763549804688,76104.12,25.502609252929688,22,0.25,96,64,288,12,20,56,3,4,256,5,9,batch,none,False,8,True,40,512,0.0018,0.12,0.0036
2024-08-22 10:28,21267.727,76.50260162353516,71709.18,35.06357192993164,74677.266,20.08790397644043,26,81866.28,12.334585189819336,71120.15,32.71197509765625,75918.1,16.27487564086914,1,72547.51,18.66074752807617,30652.965,68.14057159423828,79673.99,14.629727363586426,3,0.1,96,64,416,12,36,64,6,4,256,5,5,layer,none,False,8,False,60,128,0.0046,0.14,0.004
2024-08-22 08:40,7100.4033,92.4116439819336,77157.695,17.25320816040039,77738.086,6.076783180236816,40,77024.71,19.987218856811523,14336.37,84.93047332763672,80822.21,9.06970500946045,18,80166.805,-0.618278980255127,11206.313,88.0067367553711,77154.234,17.090845108032227,26,0.25,96,64,288,12,32,36,5,4,128,7,11,batch,none,False,8,True,40,1024,0.002,0.18,0.001
2024-08-22 10:44,6388.878,93.55303192138672,77260.93,34.593994140625,72852.36,32.63930130004883,31,70678.56,38.01546859741211,17130.65,83.45380401611328,69488.695,29.191326141357425,17,69109.555,29.958784103393555,15484.731,83.6161880493164,77190.45,35.96046447753906,13,0.25,96,64,416,12,48,56,3,4,256,7,5,layer,none,True,8,False,40,512,0.0023,0.16,0.0017
2024-08-22 10:07,21991.436,75.96880340576172,78550.07,19.114421844482425,80510.586,-1.4650344848632812,16,99148.67,13.184219360351562,40958.773,53.59430313110352,74795.95,26.384746551513672,1,73711.28,23.72957420349121,26213.193,70.25234985351562,76607.836,27.33193016052246,18,0.2,96,64,96,12,44,36,5,4,192,7,9,layer,none,False,8,False,40,128,0.0094,0.14,0.0085
2024-08-22 08:20,5790.3047,93.9127426147461,74156.55,36.40317153930664,78503.2,14.827669143676758,39,88385.375,-7.62561559677124,82158.62,16.859573364257812,80963.26,1.9713759422302248,1,73833.89,28.26898765563965,22225.27,82.9560546875,77536.45,40.36936950683594,17,0.2,96,64,352,8,56,36,4,4,128,7,5,batch,none,True,8,True,40,256,0.0043,0.12,0.0007
2024-08-22 11:32,10945.699,88.27958679199219,79907.73,24.34678077697754,75811.766,18.789905548095703,22,87705.58,9.568584442138672,79879.38,31.56018829345703,77851.06,21.32357406616211,1,72849.13,31.357139587402344,19481.389,82.94610595703125,79086.15,36.727725982666016,15,0.2,96,64,160,12,28,52,5,4,256,9,5,batch,none,True,8,True,40,128,0.0009,0.1,0.002
2024-08-22 11:20,6508.817,93.08094787597656,74473.375,26.95081901550293,74523.28,10.310686111450195,35,72963.02,26.933462142944336,13898.88,83.44965362548828,76194.875,8.212137222290039,20,73773.0,12.040895462036133,7900.5083,91.86882019042967,74259.52,27.654296875,29,0.25,96,64,224,12,40,40,4,4,256,7,9,batch,none,False,8,False,40,1024,0.0012,0.14,0.0056
2024-08-22 10:53,9389.487,90.3404312133789,80659.016,40.60503387451172,73757.36,37.51710510253906,26,88559.984,-8.603048324584961,82117.48,16.09048843383789,81176.26,0.9710311889648438,1,74342.195,35.68072891235352,20588.104,81.7680435180664,80169.01,36.40646362304688,12,0.15,96,64,480,12,32,56,4,4,256,5,11,batch,none,True,8,False,40,256,0.0011,0.14,0.002
2024-08-22 10:55,7233.5825,92.89415740966795,75293.87,41.68624877929688,76821.19,16.85977554321289,31,78370.15,8.27210521697998,22112.625,76.16991424560547,88903.51,-18.789470672607425,11,75387.06,26.2138786315918,38882.26,62.5841064453125,72966.93,30.43897819519043,4,0.15,96,64,416,12,36,52,4,4,192,9,11,layer,none,True,8,False,40,512,0.0029,0.16,0.0027
2024-08-22 11:15,6327.889,93.11637878417967,67933.266,37.15244674682617,71114.09,23.928625106811523,34,65101.688,35.15029525756836,13186.654,87.42123413085938,72451.53,19.40850067138672,20,69255.484,37.21206665039063,29788.209,67.52162170410156,172138.64,-7.671844959259033,3,0.1,96,64,416,12,28,60,4,4,256,7,11,batch,none,True,8,True,40,256,0.0011,0.18,0.0011
2024-08-22 11:02,8563.793,91.18582153320312,77966.555,35.80629348754883,73215.984,30.944896697998047,37,83881.42,-2.8191685676574707,73002.53,22.131568908691406,79591.35,4.035144805908203,1,73038.695,27.107738494873047,12774.025,84.27452087402344,79338.17,34.07313919067383,27,0.15,96,64,480,12,40,52,4,4,256,7,9,batch,none,False,8,True,60,128,0.0014,0.16,0.0008
2024-08-22 10:18,9199.569,90.44963836669922,76830.65,33.14346694946289,73939.85,21.10368537902832,24,76763.94,27.919118881225582,21076.428,79.88629913330078,71583.82,32.39220428466797,12,71403.05,24.62362098693848,19090.059,81.43611145019531,72966.02,25.731658935546875,13,0.25,96,64,352,12,40,52,5,4,192,9,5,layer,none,True,8,True,40,512,0.0023,0.16,0.0013
2024-08-22 09:43,10297.296,89.3905258178711,80243.555,27.903079986572266,75070.04,32.86277770996094,29,90443.32,-17.43159294128418,82117.85,9.015857696533203,83427.57,-8.090221405029297,1,72400.125,33.822303771972656,19481.248,80.35018920898438,78521.08,36.96678924560547,13,0.15,96,64,352,12,40,44,5,4,192,5,11,layer,none,True,8,False,60,256,0.0014,0.2,0.003
2024-08-22 10:18,13875.553,85.84579467773438,75544.63,38.21493911743164,77527.65,30.174541473388672,18,84996.97,0.1147389411926269,78167.88,22.95738410949707,78868.71,7.128715515136719,1,73049.695,14.006525039672852,34269.848,65.73043823242188,202060.31,-112.8539581298828,2,0.25,96,64,352,12,44,52,5,4,192,9,9,batch,none,True,8,False,50,128,0.0016,0.16,0.0023
2024-08-22 09:57,6102.334,93.4997100830078,70139.24,27.041017532348636,74122.57,18.92853355407715,46,69343.914,35.55275344848633,9658.717,90.13027954101562,75069.79,24.263370513916016,27,73316.24,19.787830352783203,11730.871,88.87657165527344,70927.945,32.312156677246094,29,0.25,96,64,224,12,32,40,5,4,256,7,11,layer,none,False,8,False,50,1024,0.0021,0.16,0.0083
2024-08-22 11:05,8598.774,91.59228515625,76128.6,26.87983512878418,73285.945,21.43411636352539,32,80517.305,7.472395896911621,68472.25,28.595346450805664,77209.32,11.830467224121094,1,69723.69,29.768383026123047,17462.123,83.04312896728516,73974.97,30.631202697753903,15,0.2,96,64,288,12,28,60,3,4,256,7,9,batch,none,False,8,False,50,128,0.0011,0.14,0.0008
2024-08-22 11:16,8078.4688,91.5664520263672,73369.195,35.79849624633789,77201.18,28.300296783447266,28,70230.484,36.16974258422852,15452.977,83.85050964355469,79143.08,22.200511932373047,15,74378.6,25.409067153930664,60060.453,46.699928283691406,77010.35,22.169065475463867,7,0.2,96,64,224,12,20,56,3,4,256,9,11,batch,none,False,8,True,40,1024,0.0017,0.14,0.0057
2024-08-22 11:06,7011.4976,92.57994842529295,76035.086,32.79005432128906,74746.875,29.787181854248047,37,74736.77,29.000043869018555,15457.311,81.64755249023438,71748.24,25.87314224243164,19,73399.53,29.91722869873047,20713.475,77.32229614257812,76566.234,35.62307357788086,14,0.25,96,64,416,12,12,56,4,4,256,7,11,batch,none,True,8,False,40,1024,0.0011,0.14,0.0013
2024-08-22 10:53,13841.139,86.36410522460938,79737.664,21.185482025146484,72487.61,25.95510482788086,22,74764.06,24.547504425048828,22796.791,75.23773193359375,74598.4,18.20108795166016,11,71627.36,14.601773262023926,19982.697,79.88386535644531,75739.914,21.14238739013672,12,0.15,96,64,352,12,32,60,4,4,256,5,11,layer,none,False,8,False,60,256,0.0023,0.14,0.0016
2024-08-22 10:15,13135.61,86.53057861328125,79060.555,29.9856014251709,73885.52,26.60505104064941,26,83393.87,5.021673202514648,72282.516,30.801279067993164,76762.41,13.182390213012695,1,71334.57,37.46611022949219,19056.197,86.20538330078125,78061.66,37.78957748413086,25,0.15,96,64,288,12,48,52,4,4,256,7,5,batch,none,True,8,True,60,128,0.0027,0.14,0.0051
2024-08-22 08:21,11852.576,85.07758331298828,68223.62,39.46567916870117,71072.16,32.96937942504883,33,70895.7,33.05845260620117,24341.809,69.92456817626953,70197.96,32.83351135253906,20,68381.945,40.61506271362305,18031.617,78.82725524902344,72494.95,38.62575912475586,32,0.25,96,64,224,12,28,36,5,4,192,9,5,layer,none,False,8,False,50,1024,0.0139,0.12,0.0037
2024-08-22 10:22,6893.8623,92.3385009765625,78915.97,27.076684951782227,75653.445,15.244120597839355,38,76231.06,32.41312026977539,13667.188,85.18476867675781,80238.05,14.40921401977539,24,76750.09,20.24537849426269,13657.114,86.25717163085938,79481.24,32.02964782714844,22,0.25,96,64,288,12,52,48,5,4,256,7,11,batch,none,True,8,True,50,1024,0.0028,0.2,0.0008
2024-08-22 11:04,16747.473,85.46930694580078,78103.65,35.462345123291016,74365.48,27.527368545532227,21,82282.55,21.49772071838379,62853.395,42.33338928222656,86012.92,1.0822772979736328,8,74365.48,27.527368545532227,16747.473,85.46930694580078,78103.65,35.462345123291016,21,0.1,96,64,224,12,44,60,5,4,256,9,9,batch,none,True,8,True,50,1024,0.0017,0.16,0.0021
2024-08-22 10:40,6804.189,93.0027084350586,80017.92,33.572967529296875,74110.47,32.84476852416992,32,82582.15,9.498506546020508,73505.13,29.367816925048828,77194.1,15.404540061950684,1,73900.055,23.396867752075195,17408.248,77.9352798461914,74052.78,33.20012664794922,17,0.15,96,64,480,12,52,60,4,4,256,7,5,layer,none,False,8,True,40,128,0.0017,0.16,0.0041
2024-08-22 11:03,14141.644,84.25315856933594,70593.11,35.494293212890625,73925.21,21.14327621459961,19,83408.04,13.764041900634766,76314.016,34.29507064819336,75781.85,22.49942970275879,1,72337.49,37.53764724731445,28480.816,70.00837707519531,78388.305,29.202896118164062,2,0.2,96,64,416,12,28,52,4,4,256,7,5,layer,none,False,8,True,50,128,0.0014,0.14,0.0012
2024-08-22 09:55,10689.345,89.11682891845703,76231.18,26.140134811401367,71503.91,25.1162052154541,25,81157.65,26.84549140930176,17736.584,83.64950561523438,77684.96,29.941761016845703,14,71503.91,25.1162052154541,10689.345,89.11682891845703,76231.18,26.140134811401367,25,0.15,96,64,288,12,40,60,4,4,256,7,5,batch,none,True,8,False,50,512,0.0015,0.14,0.0038
2024-08-22 09:53,7877.256,91.48793029785156,72193.08,33.69895935058594,74361.21,19.9498233795166,29,71543.83,37.401981353759766,7998.717,92.09343719482422,74376.945,22.40496253967285,31,74181.875,26.884037017822266,9055.892,89.30708312988281,73014.19,38.606441497802734,28,0.2,96,64,288,12,32,48,5,4,192,7,5,batch,none,False,8,True,40,512,0.0025,0.16,0.0013
2024-08-22 10:11,11868.862,86.92037200927734,71814.7,37.35226440429688,71409.5,24.477123260498047,23,68032.12,23.996788024902344,24066.11,74.80224609375,78482.09,-0.5088210105895996,8,71027.43,23.581790924072266,13743.269,86.21752166748047,73538.15,30.14763069152832,22,0.1,96,64,352,12,40,52,4,4,256,7,9,batch,none,True,8,True,60,256,0.0016,0.18,0.0015
2024-08-22 08:35,22514.66,73.54329681396484,82451.41,19.944429397583008,74150.55,17.534011840820312,9,77943.36,29.83209991455078,56802.906,48.88718795776367,75488.76,28.800905227661133,1,75108.66,17.53351593017578,28907.477,67.81373596191406,78417.37,34.092010498046875,2,0.1,96,64,352,8,56,32,4,4,128,7,9,batch,none,True,8,True,60,128,0.0052,0.18,0.0013
2024-08-22 10:09,5770.4097,93.8475570678711,71353.18,37.60350799560547,73709.43,24.40423393249512,48,71153.836,40.41244888305664,9904.582,90.83536529541016,74050.1,26.93525505065918,29,71806.195,20.290821075439453,12428.707,86.45330810546875,70914.555,38.10750961303711,23,0.2,96,64,224,12,36,56,5,4,256,7,9,layer,none,True,8,False,50,1024,0.0011,0.14,0.0037
2024-08-22 10:58,8412.602,91.7668914794922,71008.55,41.15860366821289,75752.8,19.84115219116211,43,68581.18,39.425968170166016,17583.047,78.88341522216797,79101.664,11.416101455688477,22,72303.16,23.09550094604492,33535.637,68.19112396240234,73592.23,41.23798751831055,7,0.1,96,64,352,12,36,52,5,4,256,7,9,batch,none,True,8,False,60,1024,0.0043,0.12,0.0028
2024-08-22 09:47,13191.731,86.88704681396484,74751.734,30.240053176879883,78616.516,20.46488571166992,26,82813.09,12.877732276916504,66770.125,39.42155838012695,74841.766,20.482402801513672,1,72384.92,21.65644073486328,15080.5205,84.40178680419922,72656.164,28.342348098754883,25,0.2,96,64,480,12,52,40,3,4,128,7,9,layer,none,True,8,False,60,128,0.0014,0.16,0.0008
2024-08-22 10:25,19554.918,80.35956573486328,79394.58,21.293943405151367,72630.49,17.984277725219727,13,80735.6,12.659150123596191,71629.6,33.31554412841797,76016.46,17.33251190185547,1,71353.234,22.372573852539062,30039.857,64.38687133789062,74080.57,31.882923126220703,2,0.2,96,64,224,8,48,44,5,4,192,9,9,batch,none,False,8,False,60,128,0.0034,0.16,0.0012
2024-08-22 10:46,10451.782,89.2135009765625,78249.06,16.61894989013672,73442.88,11.342281341552734,22,78242.89,17.846691131591797,11389.714,87.8355484008789,74290.04,11.738091468811035,21,71061.31,17.236852645874023,11466.64,87.64654541015625,74652.37,23.24698638916016,20,0.1,96,64,480,12,44,52,4,4,256,7,9,batch,none,True,8,False,40,512,0.002,0.16,0.0032
2024-08-22 10:03,9305.766,90.18637084960938,75361.266,44.18854522705078,75424.086,27.05573463439941,27,89455.76,-13.122474670410156,82030.74,12.49713897705078,82257.33,-3.6649227142333984,1,78251.59,20.91944122314453,34321.293,68.22132873535156,81243.1,30.235212326049805,6,0.2,96,64,288,12,40,36,6,4,256,9,11,batch,none,True,8,False,60,256,0.0022,0.14,0.0046
2024-08-22 10:46,6097.541,93.4609375,69994.29,37.2810173034668,73769.43,19.36701011657715,47,69470.76,38.686256408691406,12141.3545,87.39147186279297,73828.61,22.383642196655277,28,71621.08,38.40107727050781,14166.673,85.89612579345703,73689.75,40.96377944946289,22,0.15,96,64,480,12,32,60,4,4,256,5,9,layer,none,True,8,True,60,1024,0.0033,0.14,0.002
2024-08-22 10:05,13846.504,85.20429992675781,81550.41,24.20266914367676,74279.4,22.42220687866211,19,81693.125,31.747459411621094,34468.258,63.35778045654297,78121.87,25.044208526611328,6,70351.13,19.74363899230957,30670.004,64.36216735839844,73440.914,31.547582626342773,5,0.2,96,64,96,12,32,48,4,4,256,7,9,batch,none,False,8,True,50,256,0.0048,0.14,0.0014
2024-08-22 10:50,8184.386,91.96761322021484,71481.125,40.57920455932617,77835.36,21.72389030456543,29,74333.38,39.98043441772461,15659.408,83.11412811279297,76302.61,28.4172420501709,16,75214.44,23.438692092895508,13798.077,87.68836212158203,72458.72,36.459754943847656,19,0.15,96,64,352,12,40,48,4,4,256,7,5,layer,none,True,8,False,40,256,0.0019,0.16,0.0022
2024-08-22 09:45,11156.924,88.18085479736328,77880.15,28.8398380279541,78794.25,22.676204681396484,24,89305.17,-12.412071228027344,82032.016,13.066434860229492,82077.15,-2.935779094696045,1,75093.64,12.965374946594238,37413.39,57.54070281982422,75684.9,19.490455627441406,3,0.2,96,64,352,12,32,48,5,4,128,7,5,batch,none,False,8,True,50,256,0.0039,0.18,0.0061
2024-08-22 08:26,17126.7,81.72715759277344,82966.79,35.46573638916016,78941.1,28.343624114990234,16,88274.586,-6.973457336425781,82196.234,17.369556427001953,80825.63,2.641505002975464,1,76291.53,24.759418487548828,18781.064,83.6751480102539,82856.58,24.809450149536133,17,0.15,96,64,160,12,32,40,5,4,256,7,9,batch,none,True,8,False,60,512,0.0055,0.12,0.0009
2024-08-22 08:43,5250.048,94.4398956298828,72192.734,38.59456634521485,76256.0,26.721494674682617,39,71503.58,39.877437591552734,9558.408,88.76747131347656,74942.72,26.231061935424805,27,74942.72,26.231061935424805,9558.408,88.76747131347656,71503.58,39.877437591552734,27,0.2,96,64,352,12,64,52,5,4,192,11,5,batch,none,False,8,False,40,512,0.002,0.14,0.002
2024-08-22 11:20,7597.086,91.56509399414062,77420.266,31.148988723754883,72227.99,28.102785110473636,36,74665.99,25.61531639099121,14448.11,83.79920196533203,74608.86,12.597984313964844,21,71916.08,23.538148880004883,12794.126,86.98136901855469,78052.31,21.94879150390625,22,0.1,96,64,416,12,24,60,4,4,256,9,11,batch,none,False,8,True,60,512,0.0036,0.12,0.0017
2024-08-22 10:16,11191.161,89.63909149169922,76557.336,37.22281646728516,76420.875,24.71160316467285,29,89434.37,-13.032209396362305,82026.65,12.567705154418944,82233.83,-3.573620319366455,1,73306.38,26.948070526123047,15541.89,86.77024841308594,74393.375,36.16793823242188,23,0.2,96,64,288,12,56,48,4,4,256,7,11,layer,none,True,8,True,50,256,0.0039,0.16,0.002
2024-08-22 08:23,6545.4185,93.63468170166016,78906.04,21.595483779907227,70863.69,23.41238212585449,44,79910.92,19.33200454711914,10283.249,89.35401153564453,70623.516,20.97286605834961,31,69018.516,27.77462577819824,10365.0,90.87762451171876,81026.31,22.99638938903809,32,0.25,96,64,224,8,40,40,6,4,192,9,5,layer,none,False,8,False,60,512,0.0017,0.16,0.0032
2024-08-22 10:41,14406.153,84.3866195678711,78249.734,21.563631057739254,73738.89,18.011783599853516,16,77976.984,17.411380767822266,26686.105,70.18341064453125,81087.39,4.783636093139648,5,72659.76,32.38431930541992,30917.809,68.92633056640625,70602.99,35.46236801147461,4,0.1,96,64,416,12,44,52,4,4,256,7,5,layer,none,False,8,True,40,256,0.0038,0.16,0.0012
2024-08-22 11:39,11259.508,86.46476745605469,83374.81,23.10435104370117,72600.23,31.298250198364254,24,71483.34,24.511873245239254,21084.133,77.99798583984375,74255.14,16.84275245666504,9,71184.4,25.71687126159668,14700.085,83.24866485595703,83518.05,17.08173179626465,19,0.1,96,64,224,12,40,44,3,4,256,7,11,batch,none,True,8,False,50,256,0.003,0.14,0.0036
2024-08-22 08:31,21983.363,73.95271301269531,82821.234,21.150392532348636,70834.96,16.836034774780273,16,71539.055,45.08588409423828,39847.566,56.69014358520508,71872.92,40.84186553955078,1,70834.96,16.836034774780273,21983.363,73.95271301269531,82821.234,21.150392532348636,16,0.15,96,64,160,12,44,44,5,4,128,7,11,layer,none,True,8,True,60,128,0.0085,0.16,0.0061
2024-08-22 11:02,11545.9375,86.81255340576172,76371.195,23.414844512939453,75584.13,22.61923599243164,24,82544.76,25.387775421142575,27954.828,68.66667175292969,89655.266,27.97086906433105,10,73757.945,20.89368057250977,18021.324,77.361328125,75649.19,20.22735977172852,18,0.1,96,64,416,12,20,56,4,4,256,7,11,layer,none,False,8,False,50,512,0.0025,0.16,0.0007
2024-08-22 09:34,16065.146,77.61666870117188,70966.81,30.882417678833008,71557.4,23.801273345947266,29,79601.33,26.88410186767578,66227.05,42.46628189086914,74669.59,31.996959686279297,1,71150.195,17.4433536529541,18051.26,74.3692398071289,69990.22,29.682981491088867,31,0.25,96,64,224,12,40,40,4,4,128,9,11,layer,none,True,8,True,50,128,0.0043,0.12,0.0019
2024-08-22 08:26,6334.247,93.29058837890624,70050.055,40.554080963134766,78362.45,15.5076265335083,33,70857.1,28.464519500732425,18445.748,82.06218719482422,77836.3,4.957932472229004,21,74039.02,20.72445678710937,19508.611,86.66939544677734,71800.68,38.62074661254883,26,0.1,96,64,352,8,52,44,5,4,128,7,5,batch,none,False,8,True,40,256,0.0031,0.16,0.0007
2024-08-22 09:50,7967.6577,91.79640197753906,73564.305,39.50553512573242,74306.62,20.57858085632324,30,73103.59,35.527442932128906,11583.9375,88.66091918945312,77166.07,8.242196083068848,24,71002.34,36.829566955566406,31365.824,73.37774658203125,76207.6,43.96538543701172,8,0.25,96,64,160,12,44,48,5,4,192,7,5,batch,none,True,8,False,40,1024,0.0016,0.12,0.0054
2024-08-22 11:14,9349.492,90.31217956542967,69697.96,34.77946090698242,76414.35,13.218212127685549,27,70218.04,30.86431121826172,15975.091,83.15784454345703,73299.45,14.623504638671877,15,72386.85,11.81473159790039,25752.074,74.22533416748047,175315.52,-104.39421844482422,3,0.1,96,64,288,12,36,64,3,4,256,7,9,layer,none,False,8,False,60,256,0.0011,0.14,0.0013
2024-08-22 10:29,8045.945,91.93751525878906,72724.4,29.13296127319336,74919.77,19.05975914001465,32,72938.32,38.215274810791016,16202.378,84.44743347167969,78340.32,15.875255584716797,19,74723.19,23.21392250061035,13175.28,87.75066375732422,74950.6,26.49747657775879,23,0.15,96,64,480,12,48,56,5,4,256,7,11,layer,none,False,8,True,50,1024,0.0027,0.16,0.0033
2024-08-22 11:29,6681.981,92.6700439453125,74916.29,33.08633041381836,77207.21,17.9621524810791,34,73920.57,36.26413345336914,11201.9,87.95823669433594,77561.516,19.52728080749512,20,73069.65,34.61222839355469,34483.49,65.56769561767578,74541.45,35.16773986816406,8,0.2,96,64,352,12,36,60,3,4,256,7,11,layer,none,False,8,True,40,1024,0.0012,0.16,0.0025
2024-08-22 08:23,8808.714,91.30792236328124,72454.71,42.43096160888672,76222.94,24.207704544067383,25,71887.56,36.85984802246094,22440.488,76.06840515136719,80476.87,8.887368202209473,12,71463.18,22.454864501953125,55026.65,51.31477737426758,77195.016,16.93548583984375,4,0.25,96,64,224,12,44,32,5,4,192,9,9,batch,none,False,8,True,40,512,0.0028,0.16,0.0012
2024-08-22 09:58,7872.3496,90.2350616455078,72244.95,32.19189453125,74269.98,20.395166397094727,34,82600.56,11.515373229980469,76774.04,30.55506896972656,77157.45,19.368803024291992,1,73028.17,25.25997734069824,14102.73,86.4830551147461,73203.66,33.82720947265625,24,0.15,96,64,160,12,40,48,5,4,192,7,5,layer,none,False,8,False,40,128,0.002,0.14,0.0017
2024-08-22 10:41,5664.637,94.02176666259766,77419.19,39.94523239135742,70641.56,34.93868637084961,37,89037.5,-11.105405807495115,82045.875,14.108210563659668,81755.7,-1.595449447631836,1,69124.84,30.273670196533203,8920.788,88.6185531616211,74909.48,38.12662506103516,29,0.2,96,64,480,12,32,48,4,4,256,7,11,layer,none,False,8,True,40,256,0.0008,0.18,0.0023
2024-08-22 10:06,10464.716,88.94313049316406,74839.516,34.192039489746094,76529.22,22.849512100219727,29,88985.59,-10.8433837890625,82051.38,14.31732177734375,81692.78,-1.3262271881103516,1,74914.51,25.12508583068848,18111.602,80.20610046386719,73344.195,34.51941680908203,21,0.15,96,64,288,12,52,44,5,4,256,9,5,layer,none,False,8,True,60,256,0.0029,0.16,0.0051
2024-08-22 10:46,12392.524,86.31623840332031,70319.695,34.26547622680664,78767.02,18.896615982055664,28,86399.53,5.75946569442749,64944.75,40.51009368896485,74061.61,24.611103057861328,1,74061.61,24.611103057861328,64944.75,40.51009368896485,86399.53,5.75946569442749,1,0.1,96,64,480,12,40,52,4,4,256,7,11,layer,none,False,8,False,50,128,0.0025,0.16,0.001
2024-08-22 11:00,6457.7573,93.62176513671876,75602.27,41.94389724731445,79595.19,27.691709518432617,38,81948.52,14.801258087158203,75979.93,31.92974281311035,76594.29,19.97016143798828,1,75227.37,24.92055320739746,22940.71,82.95249938964844,72414.625,42.80333709716797,26,0.2,96,64,480,12,36,40,5,4,256,7,5,layer,none,True,8,True,40,128,0.0022,0.18,0.001
2024-08-22 11:35,9460.912,90.7070541381836,72930.26,33.94401550292969,76681.055,14.476365089416504,25,69058.31,29.841821670532227,23055.39,74.18525695800781,77562.74,5.180663108825684,10,71349.72,26.890647888183597,27192.639,70.20378112792969,74525.93,43.78071594238281,5,0.2,96,64,224,12,36,52,3,4,192,11,9,layer,none,True,8,False,40,512,0.0016,0.12,0.003
2024-08-22 08:24,6422.739,93.07723999023438,73273.22,40.10383987426758,73599.75,20.06851959228516,40,72433.62,39.731483459472656,7400.568,91.77706909179688,73745.914,19.219953536987305,33,73109.42,25.035137176513672,10017.494,89.92196655273438,75730.59,40.345947265625,27,0.15,96,64,160,8,48,32,5,4,128,7,11,layer,none,True,8,True,40,1024,0.0051,0.14,0.001
