exp_date,train_rmse,train_custom_acc,val_rmse_for_best_train,val_custom_acc_for_best_train,test_rmse_for_best_train,test_custom_acc_for_best_train,train_epoch_for_best_train,val_rmse,val_custom_acc,train_rmse_for_best_val,train_custom_acc_for_best_val,test_rmse_for_best_val,test_custom_acc_for_best_val,val_epoch_for_best_val,test_rmse,test_custom_acc,train_rmse_for_best_test,train_custom_acc_for_best_test,val_rmse_for_best_test,val_custom_acc_for_best_test,test_epoch_for_best_test,skip_mode,conv,mha,mlp,use_pos,seq_len,lr,d,hid_d,last_d,tok_d,time_d,pos_d,e_layers,tok_conv_k,conv_out_d,feat_conv_k,dropout,norm_type,num_heads,bs
2024-08-18 07:22,15377.518,84.30525207519531,76177.26,52.0386962890625,77087.81,39.90534591674805,20,71603.62,51.123382568359375,36857.67,60.92290115356445,74696.19,31.146116256713867,5,74696.19,31.146116256713867,36857.67,60.92290115356445,71603.62,51.123382568359375,5,full,True,False,True,True,16,0.005,96,48,256,96,16,8,6,9,128,11,0.2,layer,48,1024
2024-08-18 05:23,8012.287,91.66883850097656,71694.13,37.76947784423828,74636.695,15.240846633911133,43,66591.39,44.30788803100586,13116.98,84.50814819335938,74451.67,16.09171485900879,28,74311.53,31.22140121459961,14388.101,82.43516540527344,73385.89,45.38435363769531,32,full,True,False,True,True,16,0.005,64,96,128,32,16,4,8,11,128,11,0.2,layer,8,1024
2024-08-18 02:02,22305.135,75.44412994384766,76422.87,41.280372619628906,85604.195,39.449745178222656,18,87621.03,5.352313995361328,82601.62,21.18414688110352,79773.77,10.709444046020508,1,74122.65,40.53919982910156,23253.04,75.37671661376953,72909.914,50.18488311767578,16,conv_mlp,True,False,False,False,16,0.005,48,48,128,96,8,16,8,9,64,9,0.1,layer,8,1024
2024-08-18 03:53,10862.527,89.37963104248047,77816.83,40.33638381958008,77302.06,31.24806404113769,36,70887.086,36.02586364746094,17732.617,80.15715026855469,80742.984,12.7026948928833,24,76160.12,29.59037971496582,41908.48,53.83429718017578,82644.44,38.955753326416016,5,conv_mlp,True,False,False,True,16,0.005,16,64,128,16,8,4,12,5,128,9,0.2,batch,8,1024
2024-08-18 03:44,10897.513,88.83553314208984,70953.44,46.78102493286133,77300.07,41.2574577331543,31,71726.46,41.373626708984375,19310.041,82.0395736694336,70712.68,37.84326934814453,21,70712.68,37.84326934814453,19310.041,82.0395736694336,71726.46,41.373626708984375,21,full,True,False,False,True,16,0.003,96,48,128,32,4,8,8,11,128,9,0.1,batch,4,1024
2024-08-18 03:50,10566.27,89.02574920654297,73068.84,28.92409324645996,71164.05,24.40372467041016,42,72966.69,33.110111236572266,17395.973,81.10012817382812,71264.96,20.51037979125977,28,69177.46,27.32461166381836,19889.52,82.35985565185547,70706.8,38.72733688354492,27,full,True,False,False,True,16,0.003,96,48,256,96,16,8,12,5,64,9,0.2,batch,8,1024
2024-08-18 09:00,7554.2583,91.84516143798828,75923.28,43.14225387573242,73699.24,33.162960052490234,45,75810.9,44.57174682617188,11141.917,87.1645736694336,71132.91,35.3098258972168,31,73142.25,37.755489349365234,10176.986,88.98206329345703,75632.72,44.99327850341797,34,full,True,False,True,True,16,0.005,48,48,256,8,4,4,6,9,64,9,0.1,batch,16,1024
2024-08-18 04:31,80494.82,0.2711241543292999,92241.84,-18.868173599243164,87718.984,-17.123920440673828,31,88966.664,-1.7682877779006958,82088.06,14.869275093078612,81473.81,2.731942892074585,1,81473.81,2.731942892074585,82088.06,14.869275093078612,88966.664,-1.7682877779006958,1,none   ,True,False,False,False,16,0.005,96,48,128,32,4,8,12,11,128,9,0.1,batch,8,1024
2024-08-18 05:02,15581.11,84.34375,77746.9,32.080570220947266,87839.33,20.26604652404785,22,77877.78,35.55336380004883,39425.402,66.89415740966797,86795.62,23.93980598449707,6,77368.51,25.48551368713379,52748.047,54.8404426574707,78224.53,25.431201934814453,5,full,True,False,True,True,16,0.003,16,48,256,32,4,16,8,11,64,11,0.1,batch,8,1024
2024-08-18 11:38,8236.199,91.18441772460938,73527.89,40.49470520019531,71226.15,28.105897903442383,35,70897.086,44.94512939453125,14572.678,84.32222747802734,71354.04,26.50242042541504,21,68631.78,26.115703582763672,41461.445,64.16526794433594,78707.48,36.48703002929688,6,full,True,False,False,True,16,0.001,16,48,256,32,8,4,6,9,128,9,0.1,batch,16,1024
2024-08-18 02:46,16312.032,83.71096801757812,82481.24,43.31603240966797,82469.805,36.03865051269531,32,88334.55,1.2500208616256714,82225.96,17.547121047973633,80688.55,6.1023125648498535,1,80688.55,6.1023125648498535,82225.96,17.547121047973633,88334.55,1.2500208616256714,1,none   ,True,False,True,True,16,0.001,48,96,256,96,8,16,8,9,64,11,0.2,batch,32,1024
2024-08-18 05:43,16747.543,82.52904510498047,69090.03,47.10226058959961,82912.13,17.227689743041992,20,69090.03,47.10226058959961,16747.543,82.52904510498047,82912.13,17.227689743041992,20,70620.67,25.415939331054688,34777.51,64.3591079711914,71314.53,39.59597396850586,5,full,True,False,False,True,16,0.005,96,64,256,64,16,8,6,5,128,9,0.2,layer,8,1024
2024-08-18 16:39,15244.851,83.59539031982422,75403.5,36.9463005065918,70506.055,23.98819732666016,21,78443.88,32.40981674194336,33838.69,59.563514709472656,89444.59,-6.652276515960693,7,70256.1,26.690547943115234,35306.54,60.91429138183594,72098.586,43.6113395690918,6,conv_mlp,True,False,False,False,36,0.001,16,48,256,16,16,16,6,9,256,9,0.1,batch,48,1024
2024-08-18 06:25,9528.502,90.18573760986328,69681.66,50.5378532409668,78058.43,38.30796813964844,36,64552.14,46.687782287597656,18822.61,81.30437469482422,82796.49,35.85920715332031,20,72969.53,23.57926177978516,45270.43,46.76790237426758,70597.41,26.754558563232425,5,full,True,False,False,False,16,0.003,16,64,128,32,4,8,8,11,64,9,0.1,layer,32,1024
2024-08-18 06:52,12150.768,87.5066146850586,74440.26,40.55744171142578,74115.48,29.83234405517578,37,70267.56,41.415557861328125,18178.793,79.83289337158203,73376.07,34.66105270385742,23,72061.75,30.91674041748047,18120.928,82.14636993408203,73126.61,37.01093292236328,25,none   ,True,False,False,True,16,0.001,48,96,128,96,16,4,8,5,128,9,0.2,layer,16,1024
2024-08-18 16:22,10105.942,89.0111083984375,73709.48,33.104461669921875,72368.625,28.341846466064453,29,72993.37,38.69190979003906,29517.457,64.49600982666016,75375.914,18.40751075744629,15,67323.48,31.43346405029297,28768.074,71.82180786132812,75128.52,40.57262420654297,7,conv_mlp,True,False,False,False,36,0.0008,96,48,256,16,8,16,8,9,256,9,0.2,batch,16,1024
2024-08-18 04:23,11640.113,87.38318634033203,77459.91,39.333526611328125,74221.41,26.17291259765625,37,76424.2,40.64861297607422,21869.63,81.2735366821289,72866.21,36.03804016113281,24,68975.84,41.04450988769531,36333.94,67.121337890625,76609.67,41.611576080322266,9,none   ,True,False,False,True,16,0.0008,96,48,256,96,16,8,6,5,128,9,0.1,batch,48,1024
2024-08-18 08:24,82058.164,12.393563270568848,89576.59,-4.359791278839111,82217.85,-0.1505366414785385,5,89668.67,-4.730373382568359,82060.36,12.11121940612793,82329.266,-0.5619651675224304,1,82329.266,-0.5619651675224304,82060.36,12.11121940612793,89668.67,-4.730373382568359,1,none   ,True,False,True,True,16,0.001,64,48,128,8,16,8,12,5,128,9,0.2,batch,4,1024
2024-08-18 11:03,7293.745,92.37113189697266,73916.08,44.81045913696289,73531.79,34.82713317871094,36,72628.37,39.71622085571289,14624.278,84.91175079345703,73557.414,27.220609664916992,19,72655.086,27.49985885620117,12872.12,86.62989807128906,72879.13,41.93485641479492,20,conv_mlp,True,False,False,False,16,0.0008,96,96,128,8,4,8,8,9,128,11,0.2,batch,8,1024
2024-08-18 07:39,7341.9194,92.29882049560548,66981.086,39.07193374633789,72869.22,30.964216232299805,45,68517.2,32.118560791015625,16402.982,85.05339050292969,71518.55,26.808181762695312,31,71518.55,26.808181762695312,16402.982,85.05339050292969,68517.2,32.118560791015625,31,conv_mlp,True,False,True,True,16,0.003,16,64,256,64,8,16,12,9,128,13,0.2,layer,16,1024
2024-08-18 05:13,13651.756,85.54456329345703,72199.29,45.876243591308594,73621.766,25.604755401611328,31,72912.48,47.96495056152344,14319.413,85.70553588867188,74545.97,24.86697006225586,26,74545.97,24.86697006225586,14319.413,85.70553588867188,72912.48,47.96495056152344,26,none   ,True,False,False,True,16,0.001,96,48,256,32,16,4,8,9,128,9,0.2,layer,4,1024
2024-08-18 05:33,79994.37,3.902777671813965,93744.2,-6.632139205932617,92484.43,-29.170246124267575,14,88823.5,-1.1194545030593872,82108.17,15.385384559631348,81297.42,3.4552035331726074,1,81297.42,3.4552035331726074,82108.17,15.385384559631348,88823.5,-1.1194545030593872,1,none   ,True,False,True,True,16,0.003,96,48,128,16,16,4,12,5,128,13,0.2,layer,16,1024
2024-08-18 06:42,13334.544,86.83377075195312,73231.34,42.27499771118164,72167.29,22.15327453613281,37,71273.59,47.17486572265625,20466.377,76.73189544677734,73700.08,23.643882751464844,22,70510.15,27.102270126342773,14873.733,83.33557891845703,72054.8,43.86001968383789,34,none   ,True,False,False,True,16,0.0008,96,48,256,96,4,16,8,11,128,11,0.1,layer,4,1024
2024-08-18 12:01,8726.765,90.95738220214844,70291.42,44.51027297973633,76830.98,8.45161247253418,46,69042.88,46.94110107421875,16047.514,84.85503387451172,73631.555,18.5615234375,24,71365.53,24.529216766357425,16523.246,84.02143096923828,71276.34,51.625736236572266,23,none   ,True,False,False,False,16,0.003,48,96,256,64,8,4,6,9,128,11,0.2,layer,8,1024
2024-08-18 14:09,16849.828,83.46050262451172,84739.6,30.620141983032227,79464.234,18.61134529113769,19,72938.44,41.59223937988281,38965.926,58.16511917114258,71207.234,40.74006652832031,5,71207.234,40.74006652832031,38965.926,58.16511917114258,72938.44,41.59223937988281,5,full,True,False,True,False,24,0.003,96,64,256,16,4,8,2,9,256,9,0.2,batch,32,1024
2024-08-18 04:24,16246.318,84.54466247558594,106298.81,37.57619857788086,82135.52,35.055076599121094,19,91099.875,-9.993309020996094,82258.75,7.184637546539307,84038.34,-6.387791156768799,1,76798.7,27.06197738647461,18325.094,80.39457702636719,104293.12,34.46158218383789,17,conv_mlp,True,False,True,True,16,0.0008,64,48,128,16,8,8,6,5,128,11,0.1,batch,4,1024
2024-08-18 11:05,10187.438,89.12793731689453,71959.86,36.163909912109375,73480.74,25.09763526916504,35,71368.95,46.568138122558594,15664.27,84.1583251953125,73859.17,37.47071838378906,22,73245.77,25.66248893737793,12627.855,85.71842193603516,72432.14,37.99177932739258,31,full,True,False,True,True,16,0.005,96,64,256,16,4,16,6,9,128,13,0.2,batch,8,1024
2024-08-18 11:27,11243.997,88.35380554199219,76096.49,41.92997360229492,110801.28,-47.46212768554688,45,80821.08,46.94393157958984,22281.482,74.3296890258789,103544.445,-27.38293838500977,31,82896.52,-2.589025020599365,82094.24,10.37327003479004,90140.02,-6.558442115783691,1,none   ,True,False,True,True,16,0.003,64,64,256,32,4,16,12,11,64,13,0.1,batch,32,1024
2024-08-18 12:24,7624.2744,92.02767944335938,75382.85,34.35887908935547,75768.78,14.28257942199707,41,71768.484,41.612281799316406,13392.658,87.7044448852539,75307.04,18.26775360107422,27,73179.52,18.38020133972168,14547.134,85.31230926513672,74644.15,43.374244689941406,23,conv_mlp,True,False,True,True,16,0.0008,64,64,256,64,16,4,12,9,128,11,0.1,layer,8,1024
2024-08-18 04:59,8012.8926,91.81903076171876,68016.03,42.02841567993164,76757.586,29.271329879760746,39,65614.51,42.839542388916016,13665.1875,86.63748168945312,77705.59,33.593387603759766,23,72732.336,35.83763885498047,49871.22,55.540409088134766,76828.12,35.426509857177734,6,conv_mlp,True,False,False,True,16,0.001,96,64,256,64,4,4,8,5,128,9,0.2,layer,4,1024
2024-08-18 06:30,16400.059,82.49935150146484,86750.86,27.49454116821289,72862.96,20.241369247436523,19,88297.18,1.4427287578582764,82238.66,17.66790008544922,80641.54,6.318016529083252,1,74734.9,16.64890480041504,24590.137,77.59735870361328,110579.11,12.916523933410645,16,conv_mlp,True,False,False,False,16,0.001,16,48,128,16,16,4,6,5,128,9,0.1,batch,8,1024
2024-08-18 08:55,7806.182,92.09083557128906,74407.16,44.28537368774414,81113.984,26.19589614868164,39,71664.586,39.69598007202149,13542.946,85.99403381347656,78821.41,18.762046813964844,24,74360.25,32.9310417175293,62903.9,54.63661956787109,78090.59,32.59637451171875,5,full,True,False,False,True,16,0.001,48,64,128,64,8,4,6,9,128,11,0.2,batch,8,1024
2024-08-18 05:27,10769.201,88.60449981689453,70186.82,48.21381759643555,75124.61,29.32633399963379,48,68005.03,45.213623046875,13923.86,84.9136734008789,75629.74,25.226945877075195,33,75401.82,21.585712432861328,23256.64,73.4409408569336,69070.21,40.69661712646485,23,none   ,True,False,True,True,16,0.001,16,48,256,96,16,4,12,9,128,9,0.1,layer,16,1024
2024-08-18 08:58,7494.7593,91.93365478515624,75678.33,40.76345443725586,71740.34,36.78011703491211,43,72898.97,43.803165435791016,10428.12,88.29557800292969,72507.93,31.588014602661133,30,71222.234,33.56049728393555,8762.487,90.7719268798828,74062.336,40.76186752319336,39,conv_mlp,True,False,False,False,16,0.001,48,96,128,16,16,8,12,9,128,9,0.1,batch,16,1024
2024-08-18 01:41,8232.788,90.98453521728516,69740.02,44.83396911621094,77757.63,17.410261154174805,43,68136.586,46.77345275878906,13786.824,83.85762786865234,76328.695,24.08787727355957,29,76330.11,17.75898551940918,21823.99,77.29816436767578,69060.09,43.1484489440918,22,full,True,False,False,True,16,0.003,16,48,128,16,16,8,12,5,128,9,0.1,batch,4,1024
2024-08-18 12:38,7876.0986,91.65071105957033,80525.1,39.05354309082031,76434.31,27.40497589111328,39,84790.78,40.32319641113281,16031.572,83.61724853515625,81124.484,28.44271850585937,25,76823.73,30.348859786987305,9823.934,90.45567321777344,80883.27,39.28666305541992,33,conv_mlp,True,False,True,False,16,0.001,48,48,256,16,16,8,12,5,64,11,0.2,batch,4,1024
2024-08-18 03:58,10979.928,88.48172760009766,78191.92,47.60066986083984,77496.55,32.83610534667969,47,76776.13,46.81588363647461,13461.861,85.76852416992188,77577.695,28.876483917236328,33,72527.2,27.677906036376957,30983.291,66.56596374511719,79514.41,46.48830032348633,18,none   ,True,False,False,False,16,0.0008,16,64,128,96,8,4,8,11,64,9,0.2,batch,4,1024
2024-08-18 01:55,8807.534,91.07208251953124,71357.22,41.718482971191406,75858.445,26.173587799072266,41,70105.7,39.84797668457031,16699.627,82.43087768554688,78890.43,15.57165813446045,26,75858.445,26.173587799072266,8807.534,91.07208251953124,71357.22,41.718482971191406,41,none   ,True,False,True,True,16,0.005,48,96,256,8,4,8,6,5,64,13,0.1,layer,32,1024
2024-08-18 04:53,10318.088,89.25872802734375,67090.484,46.3885612487793,74153.17,22.299699783325195,48,66356.08,43.701419830322266,12461.158,87.33487701416016,75371.15,15.511493682861328,35,75461.46,12.954604148864746,18327.268,78.01244354248047,68316.14,41.40717315673828,25,none   ,True,False,False,False,16,0.001,16,48,256,96,16,8,8,11,128,11,0.2,layer,4,1024
2024-08-18 14:06,5404.1367,94.30842590332033,84597.72,17.939794540405273,77264.96,12.985928535461426,43,80194.84,26.686880111694336,8819.526,90.76197052001952,74772.16,18.811674118041992,28,73089.625,31.71363639831543,34493.35,67.8815689086914,103176.02,25.7767333984375,6,full,True,False,True,False,24,0.0008,16,64,256,16,16,16,8,9,256,9,0.2,layer,32,1024
2024-08-18 08:43,16411.246,83.88159942626953,82267.12,40.57258605957031,70999.91,35.3624267578125,19,90801.445,-8.960872650146484,82195.67,8.213743209838867,83685.05,-5.247225284576416,1,70999.91,35.3624267578125,16411.246,83.88159942626953,82267.12,40.57258605957031,19,full,True,False,True,True,16,0.005,64,96,128,16,8,4,6,5,128,11,0.2,batch,4,1024
2024-08-18 06:58,11443.583,87.8772201538086,78645.195,35.41734313964844,78288.875,23.92986297607422,30,84363.65,41.64806365966797,20832.205,76.6631088256836,85466.65,36.865570068359375,18,75687.664,30.434064865112305,12904.481,85.64501190185547,81673.52,37.15748596191406,31,full,True,False,False,True,16,0.0008,96,48,256,96,4,4,12,5,64,13,0.2,batch,8,1024
2024-08-18 15:34,12200.888,86.93656921386719,99375.336,9.116377830505373,83159.55,-4.816679954528809,30,90974.805,-8.841521263122559,82232.79,8.25998306274414,83013.164,-4.83754301071167,1,77881.24,6.212830543518066,70874.17,27.778980255126957,85669.56,5.481998920440674,7,none   ,True,False,True,False,36,0.001,16,64,256,16,4,8,2,9,256,11,0.2,batch,32,1024
2024-08-18 11:39,7756.44,91.8273468017578,75572.73,44.11029815673828,74882.08,22.828163146972656,38,74072.19,49.898773193359375,19185.73,80.6991195678711,73238.195,28.43992042541504,17,70420.305,39.4544792175293,33400.26,66.95552825927734,75739.055,49.227500915527344,6,full,True,False,True,True,16,0.001,16,64,128,8,8,8,8,11,128,9,0.1,batch,32,1024
2024-08-18 02:06,81431.766,14.38417625427246,82306.93,14.00916576385498,78417.9,24.57437896728516,40,88075.2,2.62964940071106,82327.44,18.753887176513672,80360.53,7.648128032684326,1,80360.53,7.648128032684326,82327.44,18.753887176513672,88075.2,2.62964940071106,1,none   ,True,False,True,True,16,0.003,16,96,128,16,4,16,12,5,64,13,0.2,layer,4,1024
2024-08-18 16:33,17177.945,81.21283721923828,79853.47,48.56220245361328,75456.49,32.327476501464844,19,70472.53,39.44105911254883,34737.574,68.00809478759766,77367.67,29.41790580749512,5,76173.02,23.460250854492188,17522.512,83.60379028320312,76482.7,42.79222869873047,20,full,True,False,False,False,36,0.003,96,48,256,8,16,8,4,9,256,11,0.1,layer,4,1024
2024-08-18 08:46,12970.898,87.42282104492188,71256.555,42.04391479492188,76359.68,31.20964241027832,30,69599.12,37.72649002075195,24239.176,75.16358947753906,80187.125,19.460769653320312,15,77159.14,28.09229278564453,76721.375,35.46574783325195,83572.88,23.011154174804688,4,conv_mlp,True,False,True,True,16,0.005,16,64,256,64,8,4,6,5,128,11,0.2,batch,32,1024
2024-08-18 08:37,15446.56,83.6852035522461,80288.414,29.81001853942871,77623.82,20.113157272338867,20,89222.86,-2.8882036209106445,82065.336,13.81271743774414,81787.7,1.485106110572815,1,78401.09,22.600934982299805,27735.658,69.67350769042969,109680.9,14.89348602294922,6,conv_mlp,True,False,False,False,16,0.0008,16,96,128,64,4,4,6,9,128,13,0.2,layer,8,1024
2024-08-18 11:11,82169.73,16.65756607055664,88526.23,0.2896138727664947,80928.555,5.028212547302246,4,88421.24,0.8100189566612244,82198.75,17.117881774902344,80797.336,5.610029697418213,1,80797.336,5.610029697418213,82198.75,17.117881774902344,88421.24,0.8100189566612244,1,none   ,True,False,False,True,16,0.003,64,64,128,96,16,8,12,5,128,11,0.2,batch,16,1024
2024-08-18 07:59,10909.694,88.74503326416016,76640.586,38.023536682128906,80822.47,16.410226821899414,31,71360.71,41.81501007080078,18414.47,80.69597625732422,80381.19,20.35296630859375,17,70541.64,29.44974708557129,48123.457,52.551902770996094,76449.55,34.82005310058594,5,full,True,False,False,True,16,0.0008,48,96,256,96,8,4,6,5,128,13,0.1,layer,16,1024
2024-08-18 08:06,11786.105,87.59384155273438,73783.32,42.1650505065918,77049.24,27.06497573852539,41,71344.22,38.85271072387695,22267.8,79.51097106933594,77669.56,22.5540771484375,21,66128.56,34.26171875,75107.555,35.36958312988281,79851.64,41.48759841918945,9,none   ,True,False,True,True,16,0.0008,64,64,128,32,4,4,6,5,128,9,0.1,batch,16,1024
2024-08-18 07:33,21598.225,78.14900207519531,78836.65,40.521095275878906,82690.29,26.663389205932617,16,82905.91,37.16276931762695,43915.55,59.77927780151367,79016.57,19.5914306640625,6,74773.94,42.01713562011719,36305.594,66.13764190673828,79283.62,40.5542106628418,5,conv_mlp,True,False,True,False,16,0.005,48,48,256,32,16,4,8,11,64,13,0.2,layer,8,1024
2024-08-18 15:39,14688.589,85.05099487304688,79853.77,33.97914123535156,76464.664,23.281742095947266,26,71493.59,40.02915954589844,37753.73,61.061466217041016,77994.15,23.901025772094727,11,72726.55,27.761579513549805,23242.252,74.12671661376953,76202.13,35.688167572021484,16,conv_mlp,True,False,False,False,36,0.0008,16,96,256,16,16,8,2,9,128,9,0.1,batch,4,1024
2024-08-18 02:48,12740.137,86.82770538330078,105488.61,31.964954376220703,72802.12,24.669845581054688,37,87881.03,3.737142562866211,82426.94,19.75924491882324,80111.94,8.891608238220215,1,68889.67,30.240375518798828,20849.95,80.14250183105469,87753.61,33.96345901489258,20,none   ,True,False,False,False,16,0.003,64,64,128,96,8,8,8,11,64,11,0.2,batch,32,1024
