exp_date,train_rmse,train_custom_acc,val_rmse_for_best_train,test_rmse_for_best_train,train_epoch_for_best_train,val_rmse,val_custom_acc,train_rmse_for_best_val,test_rmse_for_best_val,val_epoch_for_best_val,test_rmse,test_custom_acc,train_rmse_for_best_test,val_rmse_for_best_test,test_epoch_for_best_test,seq_len,lr,d,hid_d,last_d,time_d,e_layers,comb_type,bs
2024-07-17 04:57,3902.1082,-3167.121826171875,2829.3777,3711.9749,13,2829.3777,-2911.126708984375,3902.1082,3711.9749,13,296.4094,1.0032987594604492,257.57242,413.87936,12,16,0.1,32,128,512,64,12,add,1100
2024-07-17 04:12,103.35466,58.004913330078125,376.41534,193.03676,32,384.05832,-97.08325958251952,106.79825,197.12848,28,197.12848,36.03120803833008,106.79825,384.05832,28,8,0.05,32,64,128,32,8,add,1100
2024-07-17 00:42,255.11996,-84.5700454711914,428.44302,298.18326,10,414.10278,-242.7459716796875,306.7301,331.26437,6,280.9376,-41.19603729248047,244.205,393.45172,9,16,0.08,32,64,64,32,2,add,1100
2024-07-16 20:26,257.8208,-90.6330795288086,492.86246,319.11612,13,451.33795,-124.89047241210938,227.90138,287.4321,8,319.11612,-99.0138931274414,257.8208,492.86246,13,16,0.08,32,64,32,32,4,add,1100
2024-07-17 04:54,580.43427,-374.2207946777344,569.45996,578.0133,10,569.45996,-409.6324462890625,580.43427,578.0133,10,578.0133,-254.59312438964844,580.43427,569.45996,10,16,0.1,32,128,512,64,6,add,1100
2024-07-17 01:37,469.55145,-329.4326171875,527.4931,481.53583,8,527.4931,-447.4768981933594,469.55145,481.53583,8,481.53583,-236.5384979248047,469.55145,527.4931,8,24,0.18,32,128,256,64,2,add,1100
2024-07-17 04:37,760.8684,2.753418445587158,681.2073,745.84784,11,681.2073,11.982843399047852,760.8684,745.84784,11,745.84784,4.886415004730225,760.8684,681.2073,11,8,0.2,32,128,512,64,12,add,1100
2024-07-16 19:43,310.2954,-21.040430068969727,465.9975,347.81027,13,410.51828,-103.40560150146484,244.83685,286.64868,9,347.81027,-5.619331359863281,310.2954,465.9975,13,8,0.1,32,64,32,32,2,add,1100
2024-07-17 03:07,266.6559,-125.05810546875,436.94894,308.4588,13,425.17227,-183.283447265625,217.90717,272.6512,10,286.92123,10.618289947509766,199.9706,501.02496,11,16,0.15,32,64,64,64,4,add,1100
2024-07-17 07:58,174.09512,43.15729904174805,415.7702,242.49512,24,450.69025,-131.21621704101562,153.23198,244.01251,21,242.49512,27.18518447875977,174.09512,415.7702,24,24,0.08,32,256,32,32,6,add,1100
2024-07-16 21:35,1454.3834,-606.02392578125,1320.1233,1427.8286,9,1320.1233,-1079.8138427734375,1454.3834,1427.8286,9,1427.8286,-560.872314453125,1454.3834,1320.1233,9,24,0.2,32,128,128,64,12,add,1100
2024-07-17 02:47,189.30507,-65.54790496826172,459.36108,266.1344,16,462.57355,-99.51637268066406,244.19315,300.87903,12,259.12643,14.95748233795166,167.0872,472.99402,17,16,0.05,32,64,64,64,8,add,1100
2024-07-17 03:10,981.26227,-1134.514404296875,594.2112,916.92163,12,426.81613,-51.20361709594727,209.81212,267.89285,10,319.5877,14.504837989807127,271.3522,464.5152,11,16,0.15,32,64,64,64,8,add,1100
2024-07-17 02:00,195.60098,-7.718284606933594,443.89456,265.13965,8,442.2083,-248.17111206054688,346.8345,368.27768,1,265.13965,-22.031530380249023,195.60098,443.89456,8,8,0.05,32,64,64,64,6,add,1100
2024-07-17 03:20,373.94043,-140.49366760253906,398.4754,379.80438,9,398.4754,-140.8404541015625,373.94043,379.80438,9,379.80438,-76.78748321533203,373.94043,398.4754,9,16,0.18,32,64,64,64,12,add,1100
2024-07-16 22:07,393.28375,-194.19602966308597,571.65393,434.72226,12,425.41873,-174.67347717285156,202.31673,262.78763,9,287.78076,-57.83940505981445,221.10777,466.53012,11,8,0.15,32,64,32,64,4,add,1100
2024-07-16 21:06,130.45462,47.95663070678711,426.5427,223.94751,21,523.2222,-63.4281120300293,347.5749,389.76004,16,389.76004,15.626450538635254,347.5749,523.2222,16,24,0.05,32,64,32,32,8,add,1100
2024-07-16 20:22,386.79245,-89.57455444335938,512.963,415.3069,12,485.73462,-58.79634094238281,657.93976,627.6929,7,294.40564,-1.5283749103546145,228.14308,472.411,11,16,0.05,32,64,32,32,12,add,1100
2024-07-17 08:52,473.92813,-93.68268585205078,494.4488,478.33047,10,494.4488,-142.46527099609375,473.92813,478.33047,10,478.33047,-62.32423782348633,473.92813,494.4488,10,8,0.15,32,64,256,32,8,add,1100
2024-07-17 07:24,449.16095,-224.31288146972656,476.43436,454.63248,13,476.43436,-273.4427185058594,449.16095,454.63248,13,454.63248,-149.69725036621094,449.16095,476.43436,13,16,0.15,32,256,32,32,6,add,1100
2024-07-16 20:47,253.05345,-54.857234954833984,437.65402,299.62772,13,447.6201,-80.38312530517578,302.24188,337.28064,8,299.62772,-30.010337829589844,253.05345,437.65402,13,16,0.18,32,64,32,32,4,add,1100
2024-07-17 00:18,2337.1033,-79.46210479736328,1984.5758,2270.589,10,1984.5758,-44.82184219360352,2337.1033,2270.589,10,2270.589,-41.637577056884766,2337.1033,1984.5758,10,8,0.18,32,128,256,64,12,add,1100
2024-07-17 02:12,317.26367,-22.63301467895508,560.9735,378.92258,13,401.24747,-145.30935668945312,224.90776,270.11108,8,270.11108,-37.90719604492188,224.90776,401.24747,8,8,0.1,32,64,64,64,2,add,1100
2024-07-16 21:43,337.4324,-122.45220184326172,415.0415,354.59573,12,439.00638,-59.1636848449707,399.6219,408.4339,7,354.59573,-85.05477142333984,337.4324,415.0415,12,8,0.08,32,128,256,32,2,add,1100
2024-07-17 05:13,577.94147,-35.95536422729492,693.72437,603.1483,10,2255.7817,-2639.049072265625,1299.6029,1537.9841,1,815.8619,-99.3703155517578,838.81726,716.02264,7,16,0.2,32,128,512,64,4,add,1100
2024-07-17 00:19,236.89964,-2.085076093673706,482.98828,303.23843,13,434.86215,-82.52607727050781,258.2337,302.4609,8,303.23843,17.6866455078125,236.89964,482.98828,13,8,0.2,32,128,256,64,2,add,1100
2024-07-16 21:14,302.15967,17.03620719909668,564.69617,370.00546,15,519.81305,-3.641538619995117,220.27321,305.24564,10,305.24564,37.073368072509766,220.27321,519.81305,10,24,0.08,32,64,32,32,12,add,1100
2024-07-17 05:02,211.31473,-61.28282165527344,406.24347,262.23328,10,452.45538,-41.98784255981445,318.46442,350.24197,5,262.23328,-44.34595489501953,211.31473,406.24347,10,16,0.08,32,64,128,32,4,add,1100
2024-07-17 06:10,223.60815,16.68494987487793,444.61536,282.59116,17,454.13016,-152.6721954345703,208.12538,275.90204,12,275.90204,-17.336095809936523,208.12538,454.13016,12,8,0.08,32,256,32,32,4,add,1100
2024-07-17 05:47,241.89426,-138.7971649169922,449.08337,295.15424,11,431.0154,-191.1834259033203,250.1504,295.7984,7,277.34796,-49.7859992980957,216.52368,442.61728,12,24,0.1,32,64,128,32,2,add,1100
2024-07-17 07:17,558.7407,-16.74453353881836,531.546,553.44116,10,559.0695,-162.56983947753906,408.88217,443.22906,8,443.22906,-48.05952453613281,408.88217,559.0695,8,16,0.1,32,64,128,64,8,add,1100
2024-07-17 00:15,263.53586,-186.3600311279297,447.3434,309.45544,14,525.728,-497.3563537597656,394.3354,423.85947,9,423.85947,-272.6048889160156,394.3354,525.728,9,8,0.18,32,128,256,64,6,add,1100
2024-07-16 20:05,318.76215,-189.9560546875,446.01935,347.95892,13,2080.1887,-993.6814575195312,2871.27,2731.015,1,347.95892,-138.26507568359375,318.76215,446.01935,13,8,0.18,32,64,32,32,8,add,1100
2024-07-17 06:58,427.6784,-261.3960876464844,491.88406,441.27563,11,491.88406,-377.72467041015625,427.6784,441.27563,11,441.27563,-189.68295288085935,427.6784,491.88406,11,8,0.2,32,64,128,64,12,add,1100
2024-07-17 06:53,365.5011,-148.19937133789062,443.04205,382.4624,12,443.04205,-302.85406494140625,365.5011,382.4624,12,382.4624,-118.1873550415039,365.5011,443.04205,12,8,0.2,32,64,128,64,4,add,1100
2024-07-16 20:21,262.71985,-3.495533227920532,617.3706,362.2845,13,457.98492,-127.29914093017578,258.64664,309.567,8,346.00308,6.726619720458984,271.85745,548.76794,12,16,0.08,32,128,128,64,6,add,1100
2024-07-16 23:30,456.98718,13.064961433410645,524.55255,471.79437,13,433.90393,-88.83805847167969,286.85706,322.05457,12,322.05457,-28.051498413085938,286.85706,433.90393,12,24,0.18,32,128,256,32,6,add,1100
2024-07-17 02:51,168.95293,-13.182628631591797,427.73798,243.9562,13,439.54816,-237.23953247070312,204.69264,268.9121,10,310.75507,-45.49509811401367,276.50644,418.8927,14,16,0.08,32,64,64,64,4,add,1100
2024-07-16 20:24,250.98257,-34.560298919677734,441.7377,299.60657,10,412.7487,-113.1187744140625,327.7883,346.98047,5,289.12885,-42.239070892333984,250.1189,408.70404,9,16,0.08,32,64,32,32,2,add,1100
2024-07-17 06:05,124.41547,30.77730178833008,445.82013,228.31189,24,442.13452,-176.0240478515625,159.29276,243.77301,19,243.77301,-39.10016632080078,159.29276,442.13452,19,8,0.05,32,256,32,32,8,add,1100
2024-07-16 20:37,698.9622,-243.7252960205078,595.8209,679.39575,14,434.6377,-68.03214263916016,206.84175,269.10837,10,274.9888,-16.843690872192383,217.6407,431.5519,11,16,0.1,32,64,32,32,12,add,1100
2024-07-17 06:08,404.59247,-59.900333404541016,539.80963,435.07333,7,539.80963,-226.6857147216797,404.59247,435.07333,7,435.07333,-60.59379577636719,404.59247,539.80963,7,24,0.2,32,64,128,32,6,add,1100
2024-07-17 08:24,190.6445,-5.995895862579346,431.72723,258.2201,12,387.15192,-69.635498046875,249.51698,283.1016,7,258.2201,6.1074628829956055,190.6445,431.72723,12,8,0.05,32,64,256,32,2,add,1100
2024-07-17 01:14,214.92334,-45.04151916503906,423.86996,270.4767,10,423.86996,-84.02324676513672,214.92334,270.4767,10,270.4767,-18.934703826904297,214.92334,423.86996,10,16,0.2,32,64,64,32,6,add,1100
2024-07-16 21:18,194.07904,-36.37392425537109,442.7541,263.50195,10,442.7541,-201.93194580078125,194.07904,263.50195,10,934.4625,-268.12127685546875,925.4685,972.6908,11,24,0.1,32,64,32,32,6,add,1100
2024-07-17 04:33,526.20056,24.095796585083008,594.9631,541.0315,18,492.72968,-46.40473175048828,337.52042,374.40744,15,330.16873,-49.72258377075195,264.09192,513.3982,13,8,0.15,32,64,128,32,6,add,1100
2024-07-17 01:25,206.65257,-24.2567138671875,451.9368,274.23242,10,462.64545,-254.28079223632807,292.11182,333.41574,5,268.86948,-39.68451690673828,212.5049,423.6723,8,24,0.08,32,64,64,32,2,add,1100
2024-07-17 01:29,590.0659,-300.9157409667969,482.79172,570.0339,9,482.79172,-380.644775390625,590.0659,570.0339,9,570.0339,-215.1225433349609,590.0659,482.79172,9,24,0.1,32,128,256,64,12,add,1100
2024-07-16 22:07,321.93832,-3.870166063308716,448.43463,351.62305,8,466.22775,-211.4415435791016,417.6289,428.0229,10,351.62305,5.66801643371582,321.93832,448.43463,8,8,0.18,32,128,256,32,4,add,1100
2024-07-17 05:19,296.7845,-258.6025085449219,465.65152,337.59637,9,643.53375,-295.3185729980469,1090.8861,1017.25684,1,467.90863,-70.32040405273438,442.039,557.3,10,16,0.15,32,64,128,32,12,add,1100
2024-07-17 05:50,312.86472,-73.25276947021484,490.07977,355.48944,7,466.84323,-94.53811645507812,493.76498,489.00903,1,858.9247,-76.67050170898438,912.0608,600.486,2,24,0.1,32,64,128,32,8,add,1100
2024-07-16 23:33,547.61523,-225.8422393798828,752.64075,593.95123,9,752.64075,-430.9872741699219,547.61523,593.95123,9,593.95123,-163.34530639648438,547.61523,752.64075,9,24,0.18,32,128,256,32,12,add,1100
2024-07-16 23:54,149.21152,21.15496253967285,438.24545,237.70265,14,399.7835,-206.7724609375,209.30656,259.28525,9,261.85385,-33.31773376464844,208.49301,408.29205,10,8,0.05,32,64,64,32,4,add,1100
2024-07-17 02:17,275.3091,-68.31576538085938,399.46686,304.88806,8,471.39835,-377.2912902832031,319.44537,355.2315,9,309.27573,4.521462440490723,246.96387,481.37485,12,8,0.15,32,128,512,32,8,add,1100
2024-07-17 05:52,556.9607,-3.757162094116211,734.5509,596.6895,11,664.2778,-733.3792724609375,236.24483,364.43057,10,364.43057,-175.7832489013672,236.24483,664.2778,10,24,0.1,32,64,128,32,12,add,1100
2024-07-16 23:12,235.60265,18.191970825195312,578.2854,333.47324,16,458.28732,-175.45816040039062,174.46806,257.76447,11,337.49625,-71.78822326660156,290.34445,482.85825,13,24,0.05,32,64,32,64,6,add,1100
2024-07-17 01:17,833.52826,-452.7720336914063,664.6777,802.6661,11,430.3623,-207.45001220703125,244.66821,291.72433,7,289.60184,-49.57657623291016,246.27942,418.97763,6,24,0.08,32,128,256,64,2,add,1100
2024-07-17 04:23,585.2264,-630.0430908203125,683.0902,605.89594,10,476.89944,-115.2060546875,243.86633,305.62338,9,305.62338,-21.00264549255371,243.86633,476.89944,9,8,0.15,32,128,512,64,12,add,1100
2024-07-16 23:44,480.4537,-351.29986572265625,518.9589,488.13855,11,422.14633,-112.9181671142578,223.98839,275.71463,8,291.4511,-7.382889270782471,214.88536,488.81076,10,24,0.2,32,64,32,64,2,add,1100
2024-07-17 02:49,1654.2346,-761.3049926757812,1417.6156,1608.9862,12,438.82767,-224.0611267089844,231.71094,285.9542,10,1608.9862,-636.6585083007812,1654.2346,1417.6156,12,16,0.1,32,128,512,32,4,add,1100
2024-07-17 08:42,217.55437,-12.193562507629396,448.21646,280.04602,10,409.02075,-204.7311248779297,299.11792,324.57312,5,275.00757,-30.429277420043945,229.11201,407.33853,9,8,0.1,32,64,256,32,4,add,1100
2024-07-17 07:50,200.13724,24.05837631225586,448.91022,269.90396,14,454.80005,-281.2111511230469,226.99173,287.49442,9,286.53546,-17.84214210510254,224.02765,456.76447,11,24,0.05,32,256,32,32,8,add,1100
2024-07-17 09:03,343.23703,-206.7716217041016,531.8228,388.3413,8,501.5784,-117.61451721191406,632.4148,608.7296,10,608.7296,-32.77235412597656,632.4148,501.5784,10,8,0.2,32,64,256,32,4,add,1100
2024-07-17 05:28,5252.015,-2934.159423828125,8894.099,6150.6777,11,478.2579,-274.58465576171875,353.9477,382.37204,10,382.37204,-73.71981048583984,353.9477,478.2579,10,24,0.08,32,128,512,64,6,add,1100
2024-07-17 01:31,291.59204,-172.667236328125,402.3134,317.13174,8,660.9888,13.98760223388672,666.0632,665.1998,9,317.13174,-107.28141784667967,291.59204,402.3134,8,24,0.15,32,128,256,64,2,add,1100
2024-07-17 06:34,167.42688,37.57160568237305,454.64523,252.82138,25,455.72064,-62.01878356933594,138.4658,239.05132,23,239.05132,19.33503532409668,138.4658,455.72064,23,8,0.15,32,256,32,32,12,add,1100
2024-07-16 21:23,549.7415,-93.07967376708984,466.8332,534.4254,9,502.74274,-292.6199951171875,451.94336,462.5445,15,462.5445,-146.73008728027344,451.94336,502.74274,15,24,0.15,32,128,128,64,12,add,1100
2024-07-17 00:10,288.19705,-4.410404205322266,526.14996,349.09027,13,402.59045,-63.210182189941406,225.97287,271.35724,8,271.35724,0.0377043671905994,225.97287,402.59045,8,8,0.1,32,64,64,32,8,add,1100
2024-07-16 23:56,121.6597,31.136648178100582,430.4014,221.32065,18,412.0811,-111.35092163085938,143.76852,225.5387,13,237.12988,0.1386694461107254,146.26506,442.42255,14,8,0.05,32,64,64,32,6,add,1100
2024-07-17 03:30,253.66301,-60.47286987304688,495.1178,317.1646,8,411.48984,-110.0084228515625,305.528,329.97247,3,308.47156,-56.45123672485352,258.75735,455.3591,6,24,0.05,32,64,64,64,4,add,1100
2024-07-16 20:39,231.17056,-78.55029296875,464.53268,293.45883,9,77218.06,-37679.27734375,71909.305,72958.53,11,349.85394,-123.2660903930664,327.10236,427.919,10,16,0.15,32,128,128,64,12,add,1100
2024-07-16 20:31,201.26025,12.468827247619627,479.67532,280.68384,15,415.64926,-42.48786163330078,345.1399,360.89423,10,360.89423,-22.093048095703125,345.1399,415.64926,10,16,0.1,32,64,32,32,2,add,1100
2024-07-17 02:37,280.12744,-1.8128741979599,477.01965,329.59906,12,407.7615,-57.1280632019043,241.73244,283.4782,11,283.4782,8.9957857131958,241.73244,407.7615,11,16,0.05,32,128,512,32,6,add,1100
2024-07-17 01:45,226.76775,-74.24191284179688,423.17456,277.81766,9,484.92133,-378.383544921875,282.91605,333.1384,10,333.1384,-171.87051391601562,282.91605,484.92133,10,24,0.2,32,128,256,64,4,add,1100
2024-07-17 03:17,422.89124,-412.6796569824219,526.34204,445.3589,8,489.0974,-246.344970703125,648.0611,619.61993,10,619.61993,-169.33270263671875,648.0611,489.0974,10,16,0.18,32,64,64,64,6,add,1100
2024-07-17 00:01,368.0652,-122.45923614501952,510.83612,401.3224,12,402.27048,-107.63109588623048,249.67094,287.20035,8,442.22778,8.426329612731934,434.62482,470.55682,11,8,0.08,32,64,64,32,4,add,1100
2024-07-17 06:31,481.00037,13.940382957458496,592.47754,505.53558,13,1289.4122,-982.2467041015624,1796.6632,1707.2191,1,505.53558,5.838334560394287,481.00037,592.47754,13,8,0.15,32,256,32,32,8,add,1100
2024-07-16 23:58,427.5985,7.081118583679199,474.93826,438.03946,8,758.9176,-107.83472442626952,1132.4832,1068.343,3,438.03946,11.782492637634276,427.5985,474.93826,8,8,0.05,32,64,64,32,12,add,1100
2024-07-16 22:52,278.9733,-41.347110748291016,436.1775,316.7647,10,945.753,-814.9327392578125,777.5298,813.70874,11,813.70874,-433.0108337402344,777.5298,945.753,11,16,0.15,32,64,32,64,12,add,1100
2024-07-16 20:49,231.98264,-94.21997833251952,417.14496,279.5135,10,398.73367,-109.80306243896484,261.563,294.991,18,2026.6519,-973.1312255859376,1676.8099,3054.7134,11,16,0.18,32,64,32,32,6,add,1100
2024-07-16 23:43,440.21112,-57.19513702392578,510.13882,455.61545,9,510.13882,-18.927461624145508,440.21112,455.61545,9,455.61545,-11.928126335144045,440.21112,510.13882,9,24,0.18,32,64,32,64,12,add,1100
2024-07-17 05:07,488.8099,-339.6858215332031,475.3728,486.03256,10,1081.6647,-1178.8338623046875,883.2281,925.8087,1,424.8504,1.6392959356307983,400.94257,506.63953,9,16,0.18,32,128,512,64,4,add,1100
2024-07-17 01:44,475.84302,-408.7910461425781,542.83057,489.73404,7,401.57864,-231.2446136474609,305.3839,327.1786,6,489.73404,-295.92938232421875,475.84302,542.83057,7,24,0.18,32,64,64,32,2,add,1100
2024-07-16 20:34,270.21472,-142.03976440429688,447.38065,314.0805,12,405.57187,-36.26782989501953,213.19737,264.33475,9,314.0805,-95.99661254882812,270.21472,447.38065,12,16,0.1,32,64,32,32,6,add,1100
2024-07-16 23:37,224.411,-21.1826229095459,448.08224,284.37515,8,437.17004,-59.53276443481445,328.52725,353.55054,3,284.37515,-9.695415496826172,224.411,448.08224,8,24,0.18,32,64,32,64,2,add,1100
2024-07-17 03:46,596.2572,-103.09308624267578,509.9053,580.20404,7,470.7938,-371.8894653320313,380.8858,400.40265,10,400.40265,-175.64491271972656,380.8858,470.7938,10,24,0.18,32,128,512,32,4,add,1100
2024-07-16 23:40,313.44666,-66.19880676269531,579.37555,382.8244,10,587.9976,-424.45989990234375,255.50061,349.24832,9,382.8244,-86.44415283203125,313.44666,579.37555,10,24,0.18,32,64,32,64,6,add,1100
2024-07-16 21:36,217.76872,-40.94948959350586,403.40985,266.17184,11,382.1075,-79.82075500488281,290.69864,311.59103,6,276.9886,-31.730342864990234,236.66391,397.1382,10,8,0.05,32,128,256,32,2,add,1100
2024-07-17 05:39,420.56433,6.972575664520264,563.9072,453.3102,8,5740.2646,-6071.0859375,4278.645,4606.525,14,814.30566,-34.16964340209961,815.40576,810.4004,9,24,0.1,32,128,512,64,12,add,1100
2024-07-16 20:32,6572.233,-7197.89306640625,9939.157,7373.471,12,397.87778,-177.48622131347656,222.35657,267.10703,10,263.8946,-29.6269474029541,214.39487,404.03427,11,16,0.15,32,128,128,64,2,add,1100
2024-07-16 21:21,413.9581,-8.568963050842285,513.25,435.89603,7,526.8565,-122.66110229492188,443.23383,461.36856,1,2257.1982,-165.6619873046875,2502.9485,652.25946,2,24,0.1,32,64,32,32,12,add,1100
2024-07-17 07:13,195.21146,29.743106842041016,474.4309,275.65274,12,400.0098,-57.159515380859375,271.77026,302.81418,7,290.14514,-55.7332878112793,248.79231,415.71167,11,16,0.1,32,64,128,64,2,add,1100
2024-07-17 04:09,178.85736,-26.08267974853516,490.03738,271.69644,23,445.15854,-18.42789459228516,225.7828,284.44278,18,1121.3943,-514.3621826171875,1020.42914,1458.5071,11,8,0.08,32,128,512,64,12,add,1100
2024-07-17 00:43,209.93806,-4.321242809295654,432.08603,270.63565,13,403.51685,-48.854286193847656,238.7289,280.63046,8,258.50323,-30.414308547973636,192.89957,429.54404,12,16,0.08,32,64,64,32,4,add,1100
2024-07-17 03:46,306.48242,-51.92335891723633,413.3406,330.95755,8,425.26114,-134.82589721679688,480.6441,470.34204,9,330.95755,-31.03184509277344,306.48242,413.3406,8,24,0.15,32,64,64,64,2,add,1100
2024-07-17 03:44,284.82574,-25.321413040161133,404.62115,313.55173,8,404.62115,-50.72532653808594,284.82574,313.55173,8,743.43225,-309.87261962890625,729.3602,798.7024,9,24,0.18,32,128,512,32,2,add,1100
2024-07-16 21:17,546.00397,-429.89068603515625,1006.06384,664.33655,13,406.30615,-114.42715454101562,232.91394,277.11478,8,277.11478,-20.28922462463379,232.91394,406.30615,8,24,0.1,32,64,32,32,4,add,1100
2024-07-16 22:28,181.27019,-19.13467788696289,491.07343,273.00464,10,450.04788,-231.5470733642578,255.15857,304.43698,5,273.00464,-54.18087005615234,181.27019,491.07343,10,16,0.05,32,64,32,64,2,add,1100
2024-07-17 02:28,233.88016,8.105810165405273,507.8237,309.08377,13,512.4133,-244.1921844482422,314.7197,363.3046,8,289.8612,-4.432264804840088,230.03596,455.29984,10,8,0.18,32,64,64,64,4,add,1100
2024-07-17 04:53,207.78807,-61.8548583984375,418.61963,264.03372,9,394.33664,-108.20187377929688,294.82532,317.70938,4,264.03372,-58.05224990844727,207.78807,418.61963,9,16,0.05,32,64,128,32,2,add,1100
2024-07-16 22:15,496.4508,-37.111854553222656,514.48615,500.28674,11,514.48615,-5.587803840637207,496.4508,500.28674,11,287.26605,-58.5440559387207,240.16643,425.15387,10,8,0.2,32,128,256,32,6,add,1100
2024-07-17 03:37,2845.7312,-949.1183471679688,842.3912,2572.4475,8,712.13434,-628.8753662109375,671.2162,679.2091,1,2572.4475,-363.03900146484375,2845.7312,842.3912,8,24,0.1,32,128,512,32,12,add,1100
2024-07-17 08:43,455.44553,-250.3918609619141,432.934,451.15414,11,496.9597,-339.1767883300781,461.3307,468.71194,1,271.08688,-15.237990379333496,210.87733,433.10895,10,8,0.1,32,64,256,32,6,add,1100
2024-07-16 23:21,288.0234,-90.06798553466797,489.64792,337.83148,15,496.27142,-105.86642456054688,328.29617,368.06308,14,368.06308,-6.198233127593994,328.29617,496.27142,14,24,0.08,32,64,32,64,8,add,1100
2024-07-17 03:32,474.48862,-49.09670639038086,573.49976,496.29453,10,443.84412,-173.6517333984375,302.90244,336.05905,9,496.29453,-1.522142767906189,474.48862,573.49976,10,24,0.1,32,128,512,32,4,add,1100
2024-07-17 01:15,458.35422,1.6178299188613892,532.86957,474.6519,7,530.41455,-108.3259735107422,523.7042,525.20264,1,1438.8291,-517.3819580078125,1505.4299,1138.6919,2,24,0.05,32,128,256,64,12,add,1100
2024-07-16 20:52,283.8317,28.103191375732425,494.59344,337.48767,10,457.6255,-6.620818614959717,260.5092,311.0835,9,373.03394,-53.711544036865234,323.1745,527.03796,13,16,0.18,32,64,32,32,12,add,1100
2024-07-16 19:43,243.17102,-30.10433006286621,451.46887,297.32123,13,585.25775,-203.9569396972656,445.06897,476.70184,9,297.32123,-13.725615501403809,243.17102,451.46887,13,8,0.1,32,128,128,64,6,add,1100
2024-07-17 08:33,379.65356,-18.83369827270508,492.3401,405.1739,11,410.4324,-101.13751220703124,239.54724,282.8691,8,279.1949,-16.7756404876709,217.10779,446.0584,10,8,0.08,32,64,256,32,2,add,1100
2024-07-16 19:58,300.17783,-148.59603881835938,449.9508,335.86877,14,467.59988,-83.55973815917969,326.4602,359.67676,9,335.86877,-95.3478012084961,300.17783,449.9508,14,8,0.15,32,64,32,32,12,add,1100
2024-07-17 04:35,296.56128,14.298571586608888,496.89023,346.76068,7,16846.291,-9657.537109375,80527.48,72411.39,1,670.7118,-12.433533668518066,687.03827,599.8208,11,8,0.2,32,128,512,64,8,add,1100
2024-07-17 07:29,462.10495,-242.64669799804688,487.53595,467.41116,8,487.53595,-272.1698303222656,462.10495,467.41116,8,467.41116,-156.9141082763672,462.10495,487.53595,8,16,0.18,32,64,128,64,6,add,1100
2024-07-16 20:03,327.17444,-237.01089477539065,468.24515,359.96954,13,407.95184,-123.16344451904295,271.72394,304.41678,9,304.41678,-32.2339973449707,271.72394,407.95184,9,8,0.18,32,64,32,32,6,add,1100
